-4.158883083359671673e+02,-1.440911734204457389e+03,-1.416672149442069212e+03,-1.377884950016965831e+03,-1.412103321052823503e+03,-1.385761779078417021e+03,-1.369853673033858058e+03,-4.158883083359671673e+02,-2.047059799010298207e+02,-2.354642493594691643e+02,-2.158674685655523717e+02,-2.099476055498569451e+02,-2.344795619282031396e+02,-2.179959819187755556e+02,-4.158883083359671673e+02,-2.033631483974603213e+02,-1.856643645196782018e+02,-1.874529227129094409e+02,-2.092238212951670278e+02,-1.966966575001311810e+02,-1.981895360444705148e+02,-4.158883083359671673e+02,-1.740026586372587758e+02,-1.608011508312522437e+02,-1.608343655635526943e+02,-1.805488746475496669e+02,-1.643262362845893279e+02,-1.685811680126159331e+02,-4.158883083359671673e+02,-1.989784108437278292e+02,-2.267291898403159394e+02,-2.087478139120370315e+02,-1.955123508698829369e+02,-2.162134071038185539e+02,-2.021770116915157587e+02,-4.158883083359671673e+02,-2.244079305138349127e+02,-1.995812779437322888e+02,-2.043242072804899863e+02,-2.159927225438927962e+02,-1.953497593397236756e+02,-2.009693607301750262e+02,-4.158883083359671673e+02,-2.074328539766491417e+02,-2.024154428647417490e+02,-1.977498832637975283e+02,-1.962806618349098926e+02,-1.885595072770592253e+02,-1.873528619738225700e+02
-4.158883083359671673e+02,-1.324942803706599079e+03,-1.271280236348660992e+03,-1.257536642929398113e+03,-1.338192706343981627e+03,-1.337996738484272328e+03,-1.264395958504265309e+03,-4.158883083359671673e+02,-1.719875107404797063e+02,-2.025855213256165541e+02,-1.836399761471864736e+02,-1.842822606507471050e+02,-2.354810828206069004e+02,-2.016417839424322551e+02,-4.158883083359671673e+02,-1.951877266007431899e+02,-1.695225880154272602e+02,-1.746041613001024189e+02,-2.022731899163078992e+02,-1.889435025173261238e+02,-1.852973957434010686e+02,-4.158883083359671673e+02,-1.849011281368098594e+02,-1.624060421797530296e+02,-1.665042654560441520e+02,-1.956468532081242984e+02,-1.769820758477934817e+02,-1.767648929527707935e+02,-4.158883083359671673e+02,-2.048535027439335181e+02,-2.274612393105481942e+02,-2.103790285588545146e+02,-1.959681019601385970e+02,-2.344264306696709355e+02,-2.054181657132821499e+02,-4.158883083359671673e+02,-1.927460763375287911e+02,-1.724443927739723108e+02,-1.753881521582505343e+02,-1.767784507952093804e+02,-1.466419337622894545e+02,-1.545121829005393579e+02,-4.158883083359671673e+02,-2.057282382544057384e+02,-1.859058742954593413e+02,-1.893269757385588719e+02,-1.978539078223556942e+02,-1.627569077303736833e+02,-1.717785664083408506e+02
-4.158883083359671673e+02,-1.239444192050468246e+03,-1.175946757697174917e+03,-1.159676234771107602e+03,-1.266232328184559265e+03,-1.303152506351550528e+03,-1.176553456684552202e+03,-4.158883083359671673e+02,-1.939418871830810360e+02,-2.287597472703460539e+02,-2.055764615938628310e+02,-2.225740966453425642e+02,-2.997550573952687500e+02,-2.446174132860693078e+02,-4.158883083359671673e+02,-1.804846815706434029e+02,-1.553695766211588420e+02,-1.603263299054549975e+02,-2.014581419875038648e+02,-2.053318377258592307e+02,-1.884999899695121997e+02,-4.158883083359671673e+02,-2.124502888091063255e+02,-1.846214770305022626e+02,-1.914237396455650924e+02,-2.502632184119198371e+02,-2.494863336710164958e+02,-2.346403542622215923e+02,-4.158883083359671673e+02,-1.875846475375358011e+02,-2.249626231927463778e+02,-1.998408757539897636e+02,-1.670367259618675462e+02,-2.359733225390559994e+02,-1.877985519000517343e+02,-4.158883083359671673e+02,-2.035091819454308677e+02,-1.887837710033410872e+02,-1.893972137054824998e+02,-1.875766436029157660e+02,-1.370693400278571517e+02,-1.516049379583451184e+02,-4.158883083359671673e+02,-2.045293266338282763e+02,-1.856227609756852530e+02,-1.869565777777198434e+02,-1.697746474558762202e+02,-1.393887837029531340e+02,-1.428744218884796453e+02
-4.158883083359671673e+02,-1.278308209367331074e+03,-1.226120582520087737e+03,-1.204130433544624793e+03,-1.349750842120630750e+03,-1.397671652438074034e+03,-1.228113091634235616e+03,-4.158883083359671673e+02,-1.987959562042616994e+02,-2.255721777616976169e+02,-2.078654682819205277e+02,-2.602238349423645332e+02,-3.438553702148706748e+02,-2.831962587096247148e+02,-4.158883083359671673e+02,-2.093102887702518160e+02,-1.869040892866442505e+02,-1.925736087659740008e+02,-2.742255186540113527e+02,-3.098808874218793790e+02,-2.721136037719786032e+02,-4.158883083359671673e+02,-1.872391419679997568e+02,-1.636745947811436963e+02,-1.695806654036184966e+02,-2.524544837362789735e+02,-2.724846694104355151e+02,-2.462683527339016223e+02,-4.158883083359671673e+02,-2.003526494658158867e+02,-2.186677698147514377e+02,-2.045046843907629750e+02,-1.453756953790574471e+02,-2.236294162838890998e+02,-1.633287900555347960e+02,-4.158883083359671673e+02,-2.276981515637355074e+02,-2.070471864149188264e+02,-2.092961537756352755e+02,-1.851771795698095389e+02,-1.240982331584278455e+02,-1.354557839254491682e+02,-4.158883083359671673e+02,-2.080616515551100179e+02,-1.828820493205444109e+02,-1.879489577445557416e+02,-1.719165372982490112e+02,-1.373164148170719159e+02,-1.349761220197921148e+02
-4.158883083359671673e+02,-1.344632420614097100e+03,-1.236243937132791871e+03,-1.222501618429351765e+03,-1.283378817716928324e+03,-1.212863783507843436e+03,-1.205923763116600639e+03,-4.158883083359671673e+02,-1.712288763816208359e+02,-2.020479447941188766e+02,-1.807848994968318550e+02,-1.794519742569590335e+02,-2.022219647023348728e+02,-1.861245541862622872e+02,-4.158883083359671673e+02,-2.164682102548050011e+02,-1.897135245753711672e+02,-1.971078992738261491e+02,-2.182864991230704561e+02,-1.970196762458805892e+02,-2.024263851682480890e+02,-4.158883083359671673e+02,-2.348886437658199782e+02,-2.253473218690681392e+02,-2.243083579518181239e+02,-2.343325383135444326e+02,-2.240337015617441239e+02,-2.260563050367235007e+02,-4.158883083359671673e+02,-2.200062186425675748e+02,-2.441990730759116843e+02,-2.253683802772449667e+02,-2.127252402747196527e+02,-2.278724352910190589e+02,-2.151405879384116133e+02,-4.158883083359671673e+02,-2.076037686235695503e+02,-2.052525839190965371e+02,-1.999563319682580129e+02,-2.029587213436674062e+02,-1.929940711749622153e+02,-1.939911345403649818e+02,-4.158883083359671673e+02,-2.028802737408304324e+02,-1.995795598562658029e+02,-1.959562767621156354e+02,-1.975201945323740915e+02,-1.898628967758042450e+02,-1.897382016738393418e+02
-4.158883083359671673e+02,-1.336515732012661147e+03,-1.313537277741929302e+03,-1.286668462766055654e+03,-1.349386691680844706e+03,-1.341611929544557370e+03,-1.288037644788929356e+03,-4.158883083359671673e+02,-1.986759320400874174e+02,-2.298250410545380191e+02,-2.101803590309989431e+02,-2.124610077259974901e+02,-2.646902794573132951e+02,-2.280849719176715098e+02,-4.158883083359671673e+02,-1.998948631223506140e+02,-1.744147276322674998e+02,-1.790712521974317895e+02,-2.065123220280931946e+02,-1.809919631445751520e+02,-1.832740664440804608e+02,-4.158883083359671673e+02,-1.946503977670109862e+02,-1.848102221929958091e+02,-1.830175841296380099e+02,-2.039146992124613575e+02,-2.067288519563796285e+02,-1.953409761639079534e+02,-4.158883083359671673e+02,-1.622711737069611218e+02,-1.952555431488315207e+02,-1.724800585710925986e+02,-1.572897784093410678e+02,-2.004533427912853654e+02,-1.704865957626276440e+02,-4.158883083359671673e+02,-1.887592375669247247e+02,-1.722166632538122997e+02,-1.757945437307336078e+02,-1.741800331727590390e+02,-1.544223697633034362e+02,-1.582308439804453997e+02,-4.158883083359671673e+02,-1.795621333164771158e+02,-1.709903754055743548e+02,-1.706718886847906447e+02,-1.637221620477039323e+02,-1.585461462564713599e+02,-1.555762641534300883e+02
-4.158883083359671673e+02,-1.385773841360274218e+03,-1.313905537241476850e+03,-1.299887745515352890e+03,-1.425616854510157737e+03,-1.387384313622950913e+03,-1.310401679024644181e+03,-4.158883083359671673e+02,-1.823645698960738457e+02,-2.037726049339481733e+02,-1.875153926897068857e+02,-1.951430072414270001e+02,-2.629164320267720427e+02,-2.153763824341263273e+02,-4.158883083359671673e+02,-2.101859863253416449e+02,-1.929823526752977330e+02,-1.942460886470760499e+02,-2.312752776201743643e+02,-2.486260642839504555e+02,-2.241291605752053613e+02,-4.158883083359671673e+02,-1.771412567375285221e+02,-1.728435346946020843e+02,-1.679304868738298069e+02,-2.071597976747773941e+02,-2.274225148828759302e+02,-2.017696802746863227e+02,-4.158883083359671673e+02,-2.159677464683787775e+02,-2.222486060418242459e+02,-2.127085032633851540e+02,-1.859670096812133977e+02,-2.354772000780496910e+02,-1.954061813921439921e+02,-4.158883083359671673e+02,-2.214607740702262504e+02,-1.958811411518614705e+02,-2.024968105714147271e+02,-1.874786645467846995e+02,-1.423982900382711136e+02,-1.550176958818491073e+02,-4.158883083359671673e+02,-2.387337616575689196e+02,-2.192445554161278949e+02,-2.188213409625394661e+02,-2.159088394202608185e+02,-1.988479395631916020e+02,-1.869450545096154315e+02
-4.158883083359671673e+02,-1.449486491068427313e+03,-1.397729472243278678e+03,-1.373748173057150325e+03,-1.514232683610483718e+03,-1.607920597372489510e+03,-1.390521919400670185e+03,-4.158883083359671673e+02,-1.835349969703146655e+02,-1.962430078480060729e+02,-1.842947202002286815e+02,-2.538483046100757008e+02,-3.477914920151692399e+02,-2.806122723133724435e+02,-4.158883083359671673e+02,-2.098880376341355998e+02,-1.938343602171158011e+02,-1.966512478715850989e+02,-2.665354024123484464e+02,-3.081927891999494591e+02,-2.647604739769252546e+02,-4.158883083359671673e+02,-2.147271864481267585e+02,-2.189709885553525055e+02,-2.107063712290820945e+02,-2.810380974759101491e+02,-3.511704498630895159e+02,-2.942376137378309409e+02,-4.158883083359671673e+02,-2.142053262736590113e+02,-2.302631619447241746e+02,-2.167306334066185798e+02,-1.679179179732924183e+02,-2.269816215677253126e+02,-1.788576733893395385e+02,-4.158883083359671673e+02,-2.123110633100763209e+02,-1.975669988899142879e+02,-1.973681429465090105e+02,-1.514231837417237898e+02,-9.864976617496168387e+01,-1.107080745355450517e+02,-4.158883083359671673e+02,-2.125972232571338907e+02,-2.089505251131772354e+02,-2.048463497745028405e+02,-1.464868668052317844e+02,-1.306695907549701587e+02,-1.227323969079932340e+02
-4.158883083359671673e+02,-1.182746831011692848e+03,-1.135658407569115525e+03,-1.114310378329916603e+03,-1.148450435679675593e+03,-1.120185824667571751e+03,-1.109519593468995254e+03,-4.158883083359671673e+02,-1.869628963636919252e+02,-2.159097390052511116e+02,-1.952709719808974569e+02,-1.933010854880621423e+02,-2.144108013123238834e+02,-1.985543285495441523e+02,-4.158883083359671673e+02,-1.999016974673105267e+02,-1.788306916306618177e+02,-1.826379985035630966e+02,-2.034481865936643601e+02,-1.845378638996119776e+02,-1.897820027532575580e+02,-4.158883083359671673e+02,-2.001486799052229912e+02,-2.068719576941761034e+02,-1.968826071756651004e+02,-2.016741361789733560e+02,-2.057914195010613412e+02,-1.991222002264640878e+02,-4.158883083359671673e+02,-2.234545394773878684e+02,-2.475289528733104873e+02,-2.295925914441523048e+02,-2.119724042349179172e+02,-2.309041064793960913e+02,-2.168846167992913365e+02,-4.158883083359671673e+02,-2.138070956879252265e+02,-1.956720799048456172e+02,-1.977937815400290731e+02,-2.085751690529081372e+02,-1.885898810401265564e+02,-1.941600409029616117e+02,-4.158883083359671673e+02,-2.105529612342206178e+02,-2.197470746463220621e+02,-2.096263971590246342e+02,-2.058649166615269053e+02,-2.099044609278923303e+02,-2.036334623622535105e+02
-4.158883083359671673e+02,-1.270507215259731311e+03,-1.205440572311091273e+03,-1.197133440650526609e+03,-1.290162900118743437e+03,-1.268322011830915926e+03,-1.202936291374454413e+03,-4.158883083359671673e+02,-2.013686469254624285e+02,-2.197212582559254770e+02,-2.040491368034590209e+02,-2.134192706089796729e+02,-2.408742661787687211e+02,-2.163075918032978393e+02,-4.158883083359671673e+02,-2.073481170845200268e+02,-1.868711440488812627e+02,-1.916024071989060644e+02,-2.261023355283147112e+02,-2.042440127660289590e+02,-2.055684797282293630e+02,-4.158883083359671673e+02,-1.828994321289001732e+02,-1.827401934598753712e+02,-1.751345233392370346e+02,-1.874166088620074220e+02,-1.920943193891507406e+02,-1.805535288090250390e+02,-4.158883083359671673e+02,-2.201316671784518348e+02,-2.422140310195186430e+02,-2.251983116716667155e+02,-2.019057730010073328e+02,-2.456878798203112524e+02,-2.140959476652525382e+02,-4.158883083359671673e+02,-1.853854063591082877e+02,-1.656825685657273937e+02,-1.686992333793839123e+02,-1.774978045713472170e+02,-1.445382328269285210e+02,-1.538334018891398784e+02,-4.158883083359671673e+02,-1.925332277835679236e+02,-1.850687184108161887e+02,-1.810399179514434422e+02,-1.856311781010617494e+02,-1.820057635100929758e+02,-1.720091952115820391e+02
